row_id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Dropout
3435,1,1,2,5,1,1,1,1,1,5,8,1,0,0,1,0,0,19,0,0,6,6,6,11.833333333333334,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,Graduate,0
3436,1,1,1,15,1,1,1,1,28,5,8,0,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,10,6,13.5,0,13.9,-0.3,0.79,Graduate,0
3438,1,12,2,13,1,12,1,22,27,4,8,0,0,0,1,0,0,24,0,0,7,10,6,11.416666666666666,0,0,8,9,8,11.9625,0,13.9,-0.3,0.79,Graduate,0
3439,1,8,2,13,1,1,1,22,28,10,9,1,0,0,1,0,0,19,0,0,7,16,2,12.75,0,0,7,12,2,11.0,0,8.9,1.4,3.51,Dropout,1
3442,1,8,4,11,1,1,1,22,14,10,8,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,8,5,12.4,0,11.1,0.6,2.02,Graduate,0
3443,1,1,2,15,1,1,1,1,14,10,10,0,0,0,1,0,0,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,Graduate,0
3445,1,1,5,12,1,1,1,13,1,10,6,1,0,0,1,0,1,19,0,0,7,8,7,11.678571428571429,0,0,8,10,7,13.0375,0,12.4,0.5,1.79,Graduate,0
3446,1,7,1,6,1,1,1,3,3,3,2,1,0,0,1,0,0,19,0,0,6,7,6,15.714285714285714,0,0,6,6,6,14.666666666666666,0,13.9,-0.3,0.79,Dropout,1
3448,1,1,1,15,1,1,1,13,27,10,7,1,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,7,6,13.0,0,10.8,1.4,1.74,Graduate,0
3453,1,1,6,12,1,1,1,22,28,10,10,1,0,0,1,0,1,19,0,0,8,8,7,12.657142857142857,0,0,8,8,7,12.657142857142857,0,12.7,3.7,-1.7,Graduate,0
3454,1,8,1,9,1,1,1,22,27,10,10,0,0,0,0,0,0,22,0,0,5,9,2,10.0,1,0,5,11,1,10.0,0,9.4,-0.8,-3.12,Dropout,1
3455,1,1,1,10,1,1,1,13,1,7,6,1,0,0,1,0,0,19,0,0,6,7,6,13.714285714285714,0,0,6,6,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate,0
3457,1,15,1,4,1,14,1,22,28,10,8,0,0,0,1,0,1,19,0,0,6,7,6,15.333333333333334,0,0,6,9,6,14.0,0,15.5,2.8,-4.06,Graduate,0
3460,1,1,2,12,1,1,1,23,27,10,8,1,0,0,1,0,1,19,0,0,7,7,6,12.9,0,0,7,7,6,12.9,0,7.6,2.6,0.32,Graduate,0
3462,1,4,1,6,1,3,1,22,27,8,8,0,0,0,1,0,0,32,0,4,10,20,4,11.5,2,3,9,13,3,11.666666666666666,2,15.5,2.8,-4.06,Dropout,1
3464,1,8,3,5,1,1,1,3,1,5,5,1,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,8.9,1.4,3.51,Graduate,0
3465,2,12,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
3467,1,8,1,16,1,1,1,13,14,4,5,0,0,0,1,0,0,29,0,2,8,10,7,11.142857142857142,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,Graduate,0
3470,1,1,6,12,1,1,1,23,14,8,10,1,0,0,1,0,1,18,0,0,8,8,7,13.79857142857143,0,0,8,8,7,13.79857142857143,0,10.8,1.4,1.74,Graduate,0
3471,2,12,1,3,0,12,1,23,14,1,11,0,0,1,0,0,0,25,0,0,6,7,6,13.333333333333334,0,0,6,6,6,13.5,0,7.6,2.6,0.32,Graduate,0
3473,2,1,1,9,1,1,1,19,24,1,1,0,0,0,1,0,0,24,0,14,15,17,14,11.357142857142858,0,13,14,15,13,12.846153846153848,0,7.6,2.6,0.32,Dropout,1
3474,1,1,5,7,1,1,1,23,14,6,4,0,0,0,1,0,0,18,0,0,5,11,0,0.0,0,0,5,8,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
3475,1,8,1,6,1,1,1,23,28,29,38,1,0,0,1,0,0,20,0,0,6,13,6,15.692307692307692,0,0,6,13,5,14.428571428571429,0,15.5,2.8,-4.06,Graduate,0
3476,1,7,1,4,1,1,1,1,27,5,10,1,0,1,1,0,1,20,0,13,18,19,18,15.052631578947368,0,11,13,13,13,14.538461538461538,0,15.5,2.8,-4.06,Graduate,0
3477,1,14,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,21,0,6,10,20,6,11.5,0,5,10,17,5,12.4,0,9.4,-0.8,-3.12,Dropout,1
3481,1,8,1,2,1,1,1,22,27,10,10,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,0
3482,1,15,1,4,1,14,1,22,27,10,11,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,1
3484,1,12,1,12,1,1,1,22,27,8,8,0,0,0,0,1,0,38,0,0,7,11,5,12.18,0,0,7,11,4,11.8125,0,11.1,0.6,2.02,Dropout,1
3485,2,12,1,14,1,1,1,13,28,10,10,0,0,0,1,1,0,36,0,0,6,13,3,11.333333333333334,0,0,6,12,5,11.4,0,13.9,-0.3,0.79,Dropout,1
3486,1,1,2,12,1,1,1,13,1,10,10,1,0,0,1,1,0,18,0,0,8,8,7,13.0,0,0,8,8,7,13.0,0,12.7,3.7,-1.7,Graduate,0
3487,1,1,1,14,1,1,1,1,1,1,1,0,0,0,0,1,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
3488,1,12,1,8,1,1,1,1,1,5,11,0,0,1,1,1,0,24,0,0,5,13,2,12.5,2,0,5,8,3,12.333333333333334,0,9.4,-0.8,-3.12,Dropout,1
3489,1,1,1,10,1,1,1,1,1,4,4,0,0,0,1,1,0,20,0,0,6,9,5,11.0,0,0,6,9,5,12.166666666666666,0,11.1,0.6,2.02,Graduate,0
3490,1,1,1,2,1,1,1,22,27,10,10,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1
3491,2,14,3,17,0,1,1,22,27,10,10,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1
3493,1,4,1,7,1,3,1,22,27,10,10,0,0,0,0,1,0,33,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,1
3494,1,8,2,14,1,1,1,22,28,6,9,0,0,0,1,1,1,20,0,0,5,5,5,12.4,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,Graduate,0
3495,1,1,1,4,1,1,1,23,14,10,8,0,0,0,1,1,0,19,0,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,Graduate,0
3496,2,12,1,17,0,1,1,22,27,6,9,0,0,0,0,1,0,43,0,0,5,13,2,11.5,0,0,5,12,3,10.8,0,13.9,-0.3,0.79,Dropout,1
3498,1,1,2,15,1,1,1,23,28,6,8,1,0,0,1,1,1,18,0,0,6,8,6,12.666666666666666,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,Graduate,0
3500,1,1,1,9,1,1,1,1,14,10,10,1,0,0,1,1,1,19,0,0,5,8,5,12.6,0,0,5,9,5,13.6,0,8.9,1.4,3.51,Dropout,1
3501,1,12,1,5,1,1,1,22,27,10,11,0,0,1,1,1,1,45,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,1
3502,1,6,1,14,1,1,1,22,10,10,10,1,0,0,0,1,0,19,0,0,6,6,6,13.0,0,0,6,8,6,13.0,0,13.9,-0.3,0.79,Graduate,0
3503,1,15,1,4,1,14,1,1,3,10,7,0,0,0,1,1,1,21,0,0,6,15,6,11.714285714285714,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,Graduate,0
3504,1,1,1,14,1,1,1,1,1,6,10,0,0,0,1,1,1,18,0,0,6,8,6,12.166666666666666,0,0,6,7,5,13.0,0,13.9,-0.3,0.79,Graduate,0
3505,1,8,3,9,1,1,1,22,27,6,8,0,0,0,1,1,0,18,0,0,5,10,0,0.0,1,0,5,13,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
3506,1,8,1,11,1,1,1,22,27,6,2,0,0,0,0,1,0,29,0,0,6,12,0,0.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Dropout,1
3510,1,8,6,12,1,1,1,1,1,5,4,1,0,0,1,1,1,18,0,0,7,7,7,12.718571428571428,0,0,8,11,8,12.805555555555555,0,11.1,0.6,2.02,Dropout,1
3512,1,1,1,2,1,1,1,13,14,2,2,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
3514,1,12,1,14,1,1,1,9,9,12,5,1,0,0,1,1,0,29,0,0,5,10,3,11.666666666666666,0,0,5,8,4,11.25,0,7.6,2.6,0.32,Dropout,1
3517,1,1,1,7,1,1,1,23,28,10,10,1,0,0,1,1,0,18,0,0,5,10,0,0.0,0,0,5,11,1,12.0,3,7.6,2.6,0.32,Dropout,1
3518,2,13,1,11,1,1,1,2,2,19,17,1,0,0,1,1,0,22,0,2,6,13,4,11.5,0,2,6,12,2,12.5,0,7.6,2.6,0.32,Dropout,1
3520,1,14,1,17,0,4,1,3,3,3,2,0,0,0,1,1,0,26,0,0,5,7,5,12.6,0,0,5,7,5,13.714285714285714,0,13.9,-0.3,0.79,Graduate,0
3521,1,8,1,2,1,1,1,22,27,8,10,1,0,0,1,1,0,24,0,12,17,19,13,11.642857142857142,0,12,17,25,12,11.25,0,11.1,0.6,2.02,Dropout,1
3525,1,15,1,4,1,14,1,13,28,7,8,1,0,0,1,1,0,19,0,0,6,8,6,12.714285714285714,0,0,6,9,6,13.5,0,12.4,0.5,1.79,Graduate,0
3527,1,14,1,12,1,1,1,2,4,5,6,0,0,0,1,1,0,23,0,0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,-0.3,0.79,Dropout,1
3528,1,9,3,7,1,1,1,1,14,10,9,1,0,0,1,1,0,18,0,0,5,10,4,11.6,0,0,5,9,3,14.2,0,12.4,0.5,1.79,Dropout,1
3530,1,1,3,14,1,1,1,3,1,3,4,1,0,0,1,1,0,19,0,0,6,6,6,13.333333333333334,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduate,0
3532,1,1,1,9,1,1,1,1,28,5,8,1,0,0,1,1,0,18,0,0,5,5,5,13.4,0,0,5,5,5,15.0,0,8.9,1.4,3.51,Graduate,0
3534,1,12,1,17,0,1,1,19,24,1,1,1,0,0,1,1,0,30,0,0,5,5,2,11.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1
3535,1,16,1,17,0,14,1,1,4,5,11,0,0,0,1,1,0,28,0,13,15,17,13,12.0,0,9,13,13,9,11.333333333333334,0,8.9,1.4,3.51,Dropout,1
3537,1,12,2,9,1,12,1,23,14,5,11,0,0,0,0,1,0,32,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,1
3538,1,8,5,11,1,1,1,13,27,6,6,1,0,0,1,1,0,19,0,0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32,Dropout,1
3539,1,1,1,5,1,1,1,1,14,4,10,1,0,0,1,1,0,20,0,0,6,7,6,13.666666666666666,0,0,6,7,6,12.166666666666666,1,16.2,0.3,-0.92,Graduate,0
3541,1,8,1,14,1,1,1,23,27,10,10,0,0,0,0,1,0,20,0,0,6,6,6,11.5,0,0,6,9,2,13.0,0,10.8,1.4,1.74,Dropout,1
3545,1,8,3,12,1,1,1,13,27,5,10,1,0,0,1,1,1,18,0,0,7,7,6,13.266666666666666,0,0,7,7,6,13.266666666666666,0,7.6,2.6,0.32,Graduate,0
3547,2,14,1,8,1,7,1,19,24,1,1,0,0,0,1,1,0,28,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1
3548,1,12,1,14,1,1,1,22,27,10,10,1,0,0,0,1,0,31,0,0,6,14,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout,1
3549,1,1,1,12,1,1,1,2,14,4,10,0,0,0,1,1,0,23,0,0,7,7,6,13.483333333333334,0,0,7,7,6,13.483333333333334,0,7.6,2.6,0.32,Graduate,0
3551,1,12,1,10,1,12,1,22,27,10,10,0,0,1,0,1,0,33,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,Dropout,1
3552,1,14,1,9,1,1,1,22,27,6,4,0,0,0,1,1,0,22,0,0,5,9,3,13.0,0,0,5,9,3,11.666666666666666,0,12.7,3.7,-1.7,Dropout,1
3559,1,1,1,14,1,1,1,2,1,3,5,1,0,0,1,1,0,20,0,0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32,Graduate,0
3561,1,8,5,15,1,1,1,1,27,6,6,1,0,0,1,1,0,19,0,0,6,7,6,13.833333333333334,0,0,6,8,6,13.625,0,7.6,2.6,0.32,Graduate,0
3564,1,15,1,7,1,14,1,13,3,4,5,0,0,1,0,1,0,23,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,1
3566,2,14,1,5,1,2,1,22,27,7,7,1,0,0,1,1,0,38,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,Graduate,0
3567,1,1,6,7,1,1,1,13,14,8,4,1,0,0,1,1,1,20,0,0,5,6,5,14.0,0,0,5,7,5,13.8,0,8.9,1.4,3.51,Graduate,0
3569,1,12,1,6,1,12,1,3,1,3,6,0,0,0,1,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
3570,1,8,2,5,1,1,1,1,14,22,29,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,Graduate,0
3572,1,14,1,17,0,9,1,10,10,10,10,0,0,0,1,1,0,28,0,7,13,13,7,10.285714285714286,0,5,11,13,5,10.6,0,10.8,1.4,1.74,Dropout,1
3574,1,1,1,11,1,1,1,1,28,10,10,1,0,0,1,1,1,20,0,0,6,7,6,13.571428571428571,0,0,6,8,6,13.166666666666666,0,8.9,1.4,3.51,Graduate,0
3575,1,1,1,8,1,1,1,4,3,4,4,0,0,0,1,1,0,18,0,0,6,7,6,14.285714285714286,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,Graduate,0
3577,1,13,1,12,1,1,1,13,14,10,10,0,0,1,1,1,0,24,0,0,8,16,2,10.25,1,0,8,16,2,10.25,1,12.7,3.7,-1.7,Dropout,1
3579,1,1,1,14,1,1,1,3,27,5,8,0,0,0,1,1,1,20,0,0,6,7,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,12.7,3.7,-1.7,Graduate,0
3582,1,12,1,17,0,1,1,23,27,10,10,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
3584,1,12,1,3,0,1,1,3,14,5,8,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222222222,0,2,7,8,7,13.142857142857142,0,8.9,1.4,3.51,Graduate,0
3586,1,4,1,2,1,3,1,1,2,10,3,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
3588,1,9,1,15,1,1,1,23,27,10,9,0,0,0,1,1,1,21,0,0,6,8,5,13.833333333333334,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,Graduate,0
3589,1,4,1,17,0,15,1,1,3,5,3,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,1
3592,1,4,1,14,1,3,1,16,27,4,4,1,0,0,1,1,0,27,0,7,12,12,9,12.333333333333334,0,6,11,11,6,13.166666666666666,0,9.4,-0.8,-3.12,Dropout,1
3595,1,15,1,4,1,14,1,13,28,10,11,0,0,0,1,1,0,19,0,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,Dropout,1
3598,1,7,4,15,1,1,1,22,27,10,4,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Graduate,0
3599,1,14,1,9,1,1,1,4,14,3,2,0,0,0,1,0,0,23,0,7,11,18,11,15.090909090909092,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,Dropout,1
3601,1,8,3,15,1,1,1,2,1,4,4,1,0,0,1,1,0,18,0,0,6,7,6,13.166666666666666,0,0,6,7,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate,0
3602,1,1,4,15,1,1,1,13,14,10,8,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,6,12.833333333333334,0,12.4,0.5,1.79,Graduate,0
3604,1,8,2,15,1,1,1,13,1,10,10,1,0,0,1,1,0,20,0,0,6,6,6,11.833333333333334,0,0,6,6,6,12.166666666666666,0,12.7,3.7,-1.7,Graduate,0
3605,1,1,3,15,1,1,1,3,1,3,5,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduate,0
3608,1,8,1,7,1,1,1,13,1,6,5,1,0,0,1,1,0,20,0,0,5,7,5,15.8,0,0,5,7,5,14.571428571428571,0,11.1,0.6,2.02,Dropout,1
3611,1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,1,0,20,0,0,6,9,6,14.666666666666666,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate,0
3612,1,15,1,6,1,14,1,13,27,6,8,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,Dropout,1
3615,1,8,1,14,1,1,1,13,1,6,5,0,0,1,1,1,0,18,0,0,6,6,3,12.666666666666666,0,0,6,11,4,11.142857142857142,0,10.8,1.4,1.74,Dropout,1
3618,1,8,5,15,1,1,1,1,1,8,8,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.833333333333334,0,8.9,1.4,3.51,Graduate,0
3619,1,8,1,10,1,1,1,13,27,10,10,1,0,0,1,0,1,21,0,0,6,7,6,13.333333333333334,0,0,6,7,6,13.5,0,12.4,0.5,1.79,Graduate,0
3620,1,6,1,6,1,1,14,22,27,10,10,0,0,0,1,0,0,18,1,0,6,13,4,12.25,0,0,6,15,5,11.0,0,11.1,0.6,2.02,Dropout,1
3621,1,1,1,12,1,1,1,1,14,4,4,1,0,0,1,0,1,18,0,0,7,7,7,15.101428571428572,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,Graduate,0
3622,1,1,2,10,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduate,0
3623,1,9,6,3,0,1,1,3,14,3,5,1,0,0,1,0,0,23,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,1
3624,1,1,2,9,1,1,1,3,14,3,5,1,0,0,1,0,0,21,0,0,5,9,3,11.666666666666666,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduate,0
3626,1,8,1,3,0,1,1,19,24,1,1,1,0,0,1,0,0,26,0,4,7,15,7,11.571428571428571,0,2,6,14,2,11.0,0,7.6,2.6,0.32,Dropout,1
3628,1,1,1,2,1,1,1,3,27,10,10,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,1
3629,1,1,1,14,1,1,1,13,14,10,9,0,0,0,0,0,1,19,0,0,6,6,6,13.833333333333334,0,0,6,7,6,14.285714285714286,0,8.9,1.4,3.51,Graduate,0
3631,1,1,3,15,1,1,1,23,14,8,8,1,0,1,0,0,0,19,0,0,6,7,6,12.166666666666666,0,0,6,10,2,10.333333333333334,0,16.2,0.3,-0.92,Dropout,1
3633,1,12,1,11,1,1,1,22,27,5,7,0,0,0,1,0,0,33,0,5,10,14,9,12.416666666666666,0,5,9,14,7,13.0,0,10.8,1.4,1.74,Graduate,0
3634,1,1,2,6,1,1,1,3,28,5,7,0,0,0,1,0,0,18,0,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32,Graduate,0
3635,1,13,1,12,1,6,1,22,1,10,5,0,0,0,1,0,0,21,0,12,21,33,18,14.933333333333334,12,12,21,33,18,14.933333333333334,12,7.6,2.6,0.32,Graduate,0
3636,1,1,1,15,1,1,1,3,14,3,4,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,7,6,11.666666666666666,0,8.9,1.4,3.51,Graduate,0
3639,1,1,1,14,1,1,1,1,14,5,5,0,0,0,1,0,1,18,0,0,6,8,6,14.0,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,Graduate,0
3640,1,1,3,15,1,1,1,13,28,5,5,1,0,0,1,0,1,20,0,0,6,6,6,13.5,0,0,6,7,6,12.666666666666666,0,11.1,0.6,2.02,Graduate,0
3642,1,8,2,3,0,1,1,13,1,2,2,0,0,0,1,0,1,20,0,0,6,6,6,11.666666666666666,0,0,6,12,5,14.0,0,10.8,1.4,1.74,Graduate,0
3643,1,8,1,6,1,1,1,1,27,5,10,1,0,0,1,0,1,19,0,0,5,6,4,12.0,0,0,5,8,5,13.333333333333334,1,10.8,1.4,1.74,Graduate,0
3644,1,1,3,10,1,1,1,23,27,9,9,1,0,0,1,0,1,19,0,0,6,7,6,11.714285714285714,0,0,6,6,6,11.833333333333334,0,13.9,-0.3,0.79,Graduate,0
3645,1,8,3,10,1,1,1,26,1,3,4,1,0,0,1,0,0,21,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.428571428571429,0,11.1,0.6,2.02,Graduate,0
3648,1,1,4,12,1,1,1,13,28,6,6,1,0,0,1,0,0,18,0,0,8,8,7,12.328571428571427,0,0,8,8,7,12.328571428571427,0,12.7,3.7,-1.7,Graduate,0
3649,5,12,1,16,1,12,1,22,27,10,9,0,0,0,1,0,0,27,0,0,7,14,6,11.666666666666666,0,0,7,10,1,10.0,0,12.4,0.5,1.79,Dropout,1
3650,1,14,1,5,1,1,1,1,28,4,10,1,0,0,1,0,1,20,0,5,12,12,12,13.25,0,5,12,12,11,12.727272727272728,0,15.5,2.8,-4.06,Graduate,0
3652,1,8,1,13,1,1,1,23,27,10,10,1,0,0,1,0,1,18,0,0,7,7,7,13.3,0,0,8,8,8,15.125,0,15.5,2.8,-4.06,Graduate,0
3654,1,1,1,15,1,1,1,1,14,5,11,1,0,0,1,0,0,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,12.166666666666666,0,11.1,0.6,2.02,Graduate,0
3655,1,15,1,10,1,14,1,1,1,4,6,0,0,0,1,0,1,20,0,3,6,6,6,12.833333333333334,0,2,6,6,6,12.833333333333334,0,13.9,-0.3,0.79,Graduate,0
3656,1,1,2,6,1,1,1,1,14,5,11,1,0,0,1,0,1,19,0,0,5,10,3,12.666666666666666,1,0,5,7,3,13.0,0,12.7,3.7,-1.7,Graduate,0
3657,1,1,5,12,1,1,1,22,3,10,3,1,0,0,1,0,0,20,0,0,7,8,6,13.271428571428572,0,0,8,8,7,14.471428571428572,0,13.9,-0.3,0.79,Graduate,0
3660,1,1,3,10,1,1,1,13,1,8,11,1,0,1,1,0,0,19,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,1
3661,1,1,1,15,1,1,1,3,3,15,20,0,0,0,1,0,0,18,0,0,6,7,6,14.285714285714286,0,0,6,8,6,13.25,0,8.9,1.4,3.51,Graduate,0
3662,1,1,1,6,1,1,1,23,28,10,11,1,0,0,1,0,0,18,0,0,5,7,3,12.333333333333334,0,0,5,9,5,12.6,0,10.8,1.4,1.74,Graduate,0
3663,1,8,1,12,1,1,1,23,27,10,9,1,0,0,1,0,1,19,0,0,7,10,6,12.583333333333334,0,0,8,8,7,12.671428571428573,0,13.9,-0.3,0.79,Graduate,0
3664,1,1,6,12,1,1,1,10,27,6,10,1,0,0,1,0,0,19,0,0,7,8,6,13.731666666666667,0,0,8,10,7,13.771428571428572,0,12.4,0.5,1.79,Dropout,1
3666,2,13,1,5,1,1,1,22,17,1,5,0,0,0,1,1,0,47,0,8,10,14,8,14.625,0,5,7,7,5,13.4,0,9.4,-0.8,-3.12,Dropout,1
3668,1,1,1,10,1,1,14,13,14,10,10,1,0,1,1,0,1,19,1,0,6,8,6,12.666666666666666,0,0,6,7,6,12.666666666666666,0,8.9,1.4,3.51,Graduate,0
3670,1,1,1,2,1,1,1,1,3,5,5,1,0,0,1,0,1,19,0,6,12,12,12,13.666666666666666,0,4,11,12,11,14.166666666666666,0,8.9,1.4,3.51,Graduate,0
3671,1,8,1,6,1,1,6,22,27,10,10,1,0,0,1,0,0,19,1,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,Graduate,0
3672,1,15,1,6,1,14,1,13,27,5,8,1,0,0,1,0,0,19,0,2,6,8,6,14.142857142857142,0,1,6,7,6,13.0,0,13.9,-0.3,0.79,Graduate,0
3674,1,1,1,5,1,1,1,1,1,4,6,1,0,0,1,0,1,20,0,0,6,6,6,12.666666666666666,0,0,6,8,6,13.0,0,10.8,1.4,1.74,Graduate,0
3675,1,8,1,5,1,1,1,23,14,10,4,1,0,0,1,0,0,21,0,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,7.6,2.6,0.32,Graduate,0
3676,1,14,5,10,1,1,10,22,14,10,8,1,0,1,0,0,0,22,1,5,11,16,9,10.88888888888889,0,2,10,20,4,11.25,1,9.4,-0.8,-3.12,Graduate,0
3677,1,1,2,15,1,1,1,13,28,6,1,1,0,0,1,0,0,19,0,0,6,11,1,13.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,1
3678,1,8,1,14,1,1,1,1,14,20,18,1,0,0,1,0,0,22,0,0,6,6,6,15.166666666666666,0,0,6,6,6,16.0,0,13.9,-0.3,0.79,Graduate,0
3680,1,1,1,2,1,1,1,22,28,10,10,1,0,1,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,1
3682,1,12,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,36,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,1
3684,2,12,1,9,1,1,1,22,27,10,8,0,0,0,1,1,0,30,0,0,5,8,2,11.0,0,0,5,6,4,11.5,0,15.5,2.8,-4.06,Dropout,1
3685,1,14,1,4,1,1,1,1,1,5,11,0,0,0,1,1,0,24,0,0,6,7,6,15.714285714285714,0,0,6,10,6,15.9,0,15.5,2.8,-4.06,Dropout,1
